,Project,LongName,Name,AD,CD,TCD,CLOC,TCLOC,PDA,TPDA,LLOC,LOC,TLOC,NG,TLLOC,TNA,TNG,TNM,TNOS,TNPM,NCL,ReuseRate,ReuseRate_lbl
20,ch.qos.logback/logback-classic,ch.qos.logback.classic.servlet,servlet,-0.19999999999999996,-0.507407553360725,-0.4834952258648193,-0.9994058786741714,-0.9998156315347705,-0.9977765425236242,-0.9996456099937981,-0.9993534334274918,-0.9991822394524033,-0.9996730720331287,-1.0,-0.9996907861887877,-0.9997717416115042,-1.0,-0.9997968047547687,-0.9996182002290799,-0.9998212104055544,-0.9955207166853304,0.0,0
21,ch.qos.logback/logback-classic,ch.qos.logback.classic.sift,sift,-0.066666,-0.10323908052175379,-0.059706864511554936,-0.9944027517198248,-0.9982630549854689,-0.9844357976653697,-0.9975192699565872,-0.9975091287780422,-0.9963579368204258,-0.998543959703101,-0.9648173207036536,-0.9988087664650018,-0.9984021912805295,-0.9971425431366084,-0.9984252368494577,-0.9987218007669195,-0.9986292797759171,-0.9843225083986562,2.0,1
22,ch.qos.logback/logback-classic,ch.qos.logback.classic.spi,spi,-0.573034,-0.3522958956160308,-0.32085385307124603,-0.9800500312695435,-0.9938091010096599,-0.9577543079488605,-0.9932665898821653,-0.9851077699282947,-0.9815549565375412,-0.9926259580805696,-0.7726657645466847,-0.9928779441843726,-0.9808262953663547,-0.9815364325750082,-0.9909070127759011,-0.9886456068126359,-0.9907625376203105,-0.9596864501679732,5.307617129104063,4
23,ch.qos.logback/logback-classic,ch.qos.logback.classic.turbo,turbo,-0.24,-0.03548324874570408,0.011338095326121067,-0.9875234521575985,-0.9961282622301791,-0.9788771539744302,-0.9966332949410827,-0.995134851528176,-0.9925795802162523,-0.9970334314117234,-0.9702300405953992,-0.9976732927975993,-0.9926957315681352,-0.9975821518848225,-0.997256864189378,-0.9969954018027589,-0.9973777526147978,-0.9776035834266518,5.307617129104063,4
24,ch.qos.logback/logback-classic,ch.qos.logback.classic.util,util,0.0,-0.20880112331818557,-0.1703932939194882,-0.9912445278298937,-0.9972829910387222,-0.9788771539744302,-0.9966332949410827,-0.9951878487882176,-0.9935866371869038,-0.9974360371487038,-0.9702300405953992,-0.9976986381919609,-0.9970326409495549,-0.9975821518848225,-0.9980188463589952,-0.9966302020218788,-0.9983312971185077,-0.9776035834266518,1.0,0
25,ch.qos.logback/logback-classic,ch.qos.logback.classic.db.names,names,-0.466666,0.3588748566296722,0.42483985633555643,-0.9970293933708568,-0.9990781576738522,-0.9955530850472485,-0.9992912199875964,-0.9994700273995835,-0.9986749250386164,-0.9994702556092363,-0.9837618403247632,-0.9997465460563834,-0.9940652818991098,-0.9986811737553577,-0.9994920118869218,-0.99986720007968,-0.9994040346851814,-0.9955207166853304,3.0,2
26,ch.qos.logback/logback-classic,ch.qos.logback.classic.joran.action,action,-0.771428000000002,-0.42147454178532084,-0.3933906961723189,-0.9941213258286429,-0.9981757225545707,-0.9955530850472485,-0.9992912199875964,-0.9948486663239511,-0.9937910773238029,-0.9975177691404216,-0.9945872801082544,-0.9975364276680463,-0.9945217986761014,-0.9995603912517859,-0.9985776332833811,-0.9963978021613187,-0.9985696832444352,-0.975363941769317,1.0,0
27,ch.qos.logback/logback-classic,ch.qos.logback.classic.net.server,server,0.19999999999999996,-0.04165983950819563,0.004861669147701919,-0.9914321450906817,-0.9973412126593211,-0.9866592551417455,-0.9978736599627891,-0.9966187748093424,-0.9947754187236878,-0.997911293544989,-0.9702300405953992,-0.9983829638397259,-0.995891349007076,-0.9975821518848225,-0.9980188463589952,-0.9982570010457994,-0.9985696832444352,-0.9820828667413214,3.0,2
28,ch.qos.logback/logback-classic,ch.qos.logback.classic.pattern.color,color,1.0,-0.07212590455528745,-0.027083335598705127,-0.9994684177611007,-0.9998350387416367,-0.9988882712618121,-0.9998228049968991,-0.9997774115078251,-0.9996744101523458,-0.9998698342354123,-0.9972936400541272,-0.999893549343681,-1.0,-0.9997801956258929,-0.9999492011886922,-0.99990040005976,-1.0,-0.9977603583426652,1.0,0
29,ch.qos.logback/logback-classic,ch.qos.logback.classic.selector.servlet,servlet,-0.714286000000002,-0.18040705765716802,-0.14062087135986467,-0.9984677923702314,-0.9995245234317763,-0.9988882712618121,-0.9998228049968991,-0.9992050410993751,-0.9988642214616713,-0.9995459333793454,-1.0,-0.9996198190845751,-1.0,-1.0,-0.999746005943461,-0.9995518002689199,-0.9997020173425907,-0.9955207166853304,1.0,0
30,com.android.support/appcompat-v7,<root_package>,<root_package>,-1.0,-1.0,-0.3826995910369567,-1.0,-0.8775308210704045,-1.0,-0.8469035173208115,-1.0,-1.0,-0.8452662041241358,-1.0,-0.8385853214683094,-0.6745035380050217,-0.8531706780964942,-0.8250996926671916,-0.7627529423482347,-0.8417712089156411,-1.0,0.0,0
31,com.android.support/appcompat-v7,android,android,-1.0,-1.0,-0.3826995910369567,-1.0,-0.8775308210704045,-1.0,-0.8469035173208115,-1.0,-1.0,-0.8452662041241358,-1.0,-0.8385853214683094,-0.6745035380050217,-0.8531706780964942,-0.8250996926671916,-0.7627529423482347,-0.8417712089156411,-1.0,0.0,0
32,com.android.support/appcompat-v7,android.support,support,-1.0,-1.0,-0.3826995910369567,-1.0,-0.8775308210704045,-1.0,-0.8469035173208115,-1.0,-1.0,-0.8452662041241358,-1.0,-0.8385853214683094,-0.6745035380050217,-0.8531706780964942,-0.8250996926671916,-0.7627529423482347,-0.8417712089156411,-1.0,0.0,0
33,com.android.support/appcompat-v7,android.support.v7,v7,-1.0,-1.0,-0.3826995910369567,-1.0,-0.8775308210704045,-1.0,-0.8469035173208115,-1.0,-1.0,-0.8452662041241358,-1.0,-0.8385853214683094,-0.6745035380050217,-0.8531706780964942,-0.8250996926671916,-0.7627529423482347,-0.8417712089156411,-1.0,0.0,0
34,com.android.support/appcompat-v7,android.support.v7.app,app,0.21801000000000004,-0.3244162001729777,-0.2916207702336667,-0.8950906816760476,-0.9674444104818324,-0.7142857142857143,-0.9544608842030655,-0.9263868058021401,-0.9110533967350153,-0.9644405293811374,-0.6914749661705006,-0.9647952472316493,-0.9253595069618809,-0.9749423013517969,-0.958446572350207,-0.9518268289039027,-0.9617986233201228,-0.8275475923852184,5.307617129104063,4
35,com.android.support/appcompat-v7,android.support.v7.content,content,-1.0,-1.0,-0.2811471407926771,-1.0,-0.9984668306575647,-1.0,-0.9994684149906973,-1.0,-1.0,-0.998319953503578,-1.0,-0.9983778947608535,-0.9984021912805295,-0.9991207825035718,-0.9987300297173046,-0.997261001643399,-0.9992848416222175,-1.0,0.0,0
36,com.android.support/appcompat-v7,android.support.v7.graphics,graphics,-1.0,-1.0,-0.26543234711730734,-1.0,-0.9980301685030736,-1.0,-0.9952157349162754,-1.0,-1.0,-0.9978810224369453,-1.0,-0.9979825066088116,-0.995891349007076,-0.994944499395538,-0.9967996748876077,-0.9976096014342392,-0.9964242081110879,-1.0,0.0,0
37,com.android.support/appcompat-v7,android.support.v7.text,text,-0.5,-0.08943197350163945,-0.045229507537165925,-0.9994371482176361,-0.9998253351382036,-0.9988882712618121,-0.9998228049968991,-0.9997562126038084,-0.9996289790108126,-0.9998516715705862,-0.9972936400541272,-0.9998834111859364,-0.9997717416115042,-0.9997801956258929,-0.9998476035660766,-0.99996680001992,-0.9998212104055544,-0.9977603583426652,0.0,0
38,com.android.support/appcompat-v7,android.support.v7.view,view,-0.362962,-0.34654241583928413,-0.45772653083859716,-0.98364602876798,-0.9804957570993988,-0.952195664257921,-0.9782050146185878,-0.9879484230665274,-0.9854393191386256,-0.9712061220288908,-0.9079837618403248,-0.9693270037435148,-0.925131248573385,-0.9643916913946587,-0.9597673414442102,-0.958350624989625,-0.9589379898089931,-0.973124300111982,0.0,0
39,com.android.support/appcompat-v7,android.support.v7.widget,widget,-0.06501599999999996,-0.42907602101451225,-0.4013611803710788,-0.7849593495934959,-0.9332683191903314,-0.4963868816008894,-0.9197306635952867,-0.8080863219371559,-0.7838007693006632,-0.913566905202998,-0.014884979702300294,-0.9082192579375439,-0.829947500570646,-0.9199912078250357,-0.9115084707017855,-0.8577380853571488,-0.9255043356476653,-0.6326987681970885,5.307617129104063,4
40,com.android.support/appcompat-v7,android.support.v7.content.res,res,1.0,-0.3144274623918629,-0.2811471407926771,-0.9950594121325829,-0.9984668306575647,-0.9966648137854364,-0.9994684149906973,-0.996608175357334,-0.9957976194081837,-0.998319953503578,-0.9891745602165088,-0.9983778947608535,-0.9984021912805295,-0.9991207825035718,-0.9987300297173046,-0.997261001643399,-0.9992848416222175,-0.9910414333706606,5.307617129104063,4
41,com.android.support/appcompat-v7,android.support.v7.graphics.drawable,drawable,-0.14285800000000004,-0.29944020757327383,-0.26543234711730734,-0.9936522826766729,-0.9980301685030736,-0.9699833240689272,-0.9952157349162754,-0.9957814181006842,-0.9946997001544658,-0.9978810224369453,-0.9377537212449256,-0.9979825066088116,-0.995891349007076,-0.994944499395538,-0.9967996748876077,-0.9976096014342392,-0.9964242081110879,-0.9955207166853304,2.0,1
42,com.android.support/appcompat-v7,android.support.v7.view.menu,menu,-0.62877,-0.5181782168360838,-0.49478873867359396,-0.9535021888680425,-0.9855707416949284,-0.9110617009449694,-0.985824399751927,-0.9479142928310607,-0.9425371778174879,-0.9770272561056825,-0.6535859269282814,-0.9750905464213571,-0.9440766948185346,-0.9718650401142983,-0.9673363643290747,-0.9652230208661875,-0.9669835215590452,-0.9126539753639418,5.307617129104063,4
43,com.fasterxml.jackson.core/jackson-annotations,<root_package>,<root_package>,-1.0,-1.0,0.12765279570442,-1.0,-0.9770412742772029,-1.0,-0.9714716045007531,-1.0,-1.0,-0.9844921113492439,-1.0,-0.9888632337174851,-0.9698698927185574,-0.9925266512803604,-0.9833379898910366,-0.988894606663236,-0.9837897434369319,-1.0,0.0,0
44,com.fasterxml.jackson.core/jackson-annotations,com,com,-1.0,-1.0,0.12765279570442,-1.0,-0.9770412742772029,-1.0,-0.9714716045007531,-1.0,-1.0,-0.9844921113492439,-1.0,-0.9888632337174851,-0.9698698927185574,-0.9925266512803604,-0.9833379898910366,-0.988894606663236,-0.9837897434369319,-1.0,0.0,0
45,com.fasterxml.jackson.core/jackson-annotations,com.fasterxml,fasterxml,-1.0,-1.0,0.12765279570442,-1.0,-0.9770412742772029,-1.0,-0.9714716045007531,-1.0,-1.0,-0.9844921113492439,-1.0,-0.9888632337174851,-0.9698698927185574,-0.9925266512803604,-0.9833379898910366,-0.988894606663236,-0.9837897434369319,-1.0,0.0,0
46,com.fasterxml.jackson.core/jackson-annotations,com.fasterxml.jackson,jackson,-1.0,-1.0,0.12765279570442,-1.0,-0.9770412742772029,-1.0,-0.9714716045007531,-1.0,-1.0,-0.9844921113492439,-1.0,-0.9888632337174851,-0.9698698927185574,-0.9925266512803604,-0.9833379898910366,-0.988894606663236,-0.9837897434369319,-1.0,0.0,0
47,com.fasterxml.jackson.core/jackson-annotations,com.fasterxml.jackson.annotation,annotation,-0.03880600000000001,0.07544649616400112,0.12765279570442,-0.9260162601626016,-0.9770412742772029,-0.8210116731517509,-0.9714716045007531,-0.9767130039376964,-0.9612093769876124,-0.9844921113492439,-0.9079837618403248,-0.9888632337174851,-0.9698698927185574,-0.9925266512803604,-0.9833379898910366,-0.988894606663236,-0.9837897434369319,-0.9596864501679732,5.307617129104063,4
48,com.fasterxml.jackson.core/jackson-databind,<root_package>,<root_package>,-1.0,-1.0,-0.23723879809882742,-1.0,-0.6879709280041143,-1.0,-0.5300788517763799,-1.0,-1.0,-0.6891762626079165,-1.0,-0.6982580110455228,-0.5843414745491897,-0.8076711726563359,-0.665134235858881,-0.5773642535814478,-0.6875353854405674,-1.0,0.0,0
49,com.fasterxml.jackson.core/jackson-databind,com,com,-1.0,-1.0,-0.23723879809882742,-1.0,-0.6879709280041143,-1.0,-0.5300788517763799,-1.0,-1.0,-0.6891762626079165,-1.0,-0.6982580110455228,-0.5843414745491897,-0.8076711726563359,-0.665134235858881,-0.5773642535814478,-0.6875353854405674,-1.0,0.0,0
50,com.fasterxml.jackson.core/jackson-databind,com.fasterxml,fasterxml,-1.0,-1.0,-0.23723879809882742,-1.0,-0.6879709280041143,-1.0,-0.5300788517763799,-1.0,-1.0,-0.6891762626079165,-1.0,-0.6982580110455228,-0.5843414745491897,-0.8076711726563359,-0.665134235858881,-0.5773642535814478,-0.6875353854405674,-1.0,0.0,0
51,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson,jackson,-1.0,-1.0,-0.23723879809882742,-1.0,-0.6879709280041143,-1.0,-0.5300788517763799,-1.0,-1.0,-0.6891762626079165,-1.0,-0.6982580110455228,-0.5843414745491897,-0.8076711726563359,-0.665134235858881,-0.5773642535814478,-0.6875353854405674,-1.0,0.0,0
52,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind,databind,0.42134800000000006,0.1835596493156595,-0.23723879809882742,-0.710287679799875,-0.6879709280041143,-0.15619788771539744,-0.5300788517763799,-0.9261112200499234,-0.8639110155374504,-0.6891762626079165,-0.5696887686062246,-0.6982580110455228,-0.5843414745491897,-0.8076711726563359,-0.665134235858881,-0.5773642535814478,-0.6875353854405674,-0.9059350503919373,0.0,0
53,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.annotation,annotation,0.925925999999998,0.4515174958466681,0.5219797247410136,-0.9863664790494059,-0.9957692289031532,-0.9421901056142301,-0.9907858598387526,-0.9980179024744421,-0.9947148438683102,-0.997887076658554,-1.0,-0.9990520822508738,-0.9984021912805295,-1.0,-0.9979172487363795,-0.99995020002988,-0.9975565422092434,-0.9977603583426652,5.307617129104063,4
54,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.cfg,cfg,-0.013478000000001988,-0.08808175167948096,-0.04381374076679756,-0.940744215134459,-0.9816116714942094,-0.7965536409116176,-0.967573314432533,-0.9744023233998802,-0.9620952842475089,-0.9848462833133544,-0.7726657645466847,-0.9877581745233165,-0.9662177585026249,-0.9815364325750082,-0.9792740849864113,-0.9850600089639946,-0.9790220209183825,-0.9529675251959686,5.307617129104063,4
55,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.deser,deser,0.10306400000000004,-0.2650416992469039,-0.3943845600956023,-0.8824577861163228,-0.9299885012299317,-0.7798777098387993,-0.9234517586604057,-0.9274043531949399,-0.9127494926855863,-0.913624420308281,-0.8051420838971584,-0.9052386395606122,-0.8822186715361789,-0.9586767776678756,-0.9267481140941302,-0.8547500871499477,-0.94320450549778,-0.9440089585666294,0.0,0
56,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.exc,exc,0.050000000000000044,-0.24686659352100926,-0.2103066081077113,-0.9940275171982489,-0.9981466117442712,-0.9766536964980544,-0.9962789049348808,-0.996449183577209,-0.995419026562074,-0.9981685979633599,-0.9675236806495264,-0.9983018585777685,-0.995891349007076,-0.9973623475107155,-0.9979172487363795,-0.9982736010358394,-0.9981525075240621,-0.9798432250839866,5.307617129104063,4
57,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.ext,ext,-0.571428,-0.5272336215604104,-0.593844567946477,-0.9970919324577862,-0.9981660189511375,-0.9933296275708727,-0.9971648799503854,-0.9966611726173756,-0.9963427931065815,-0.9962917892646542,-0.9972936400541272,-0.9958281480880702,-0.9906414060716732,-0.9991207825035718,-0.9963424855858373,-0.9962650022409987,-0.9967817872999791,-0.9820828667413214,0.0,0
58,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.introspect,introspect,-0.26278599999999996,-0.45581082790790484,-0.4293937973757229,-0.9280800500312696,-0.9776817121037897,-0.7676486937187327,-0.9629662443519093,-0.9314639433141306,-0.9252960596056576,-0.970134524804146,-0.618403247631935,-0.9672233360114967,-0.9593700068477516,-0.9690075832509067,-0.9635264534809885,-0.9510632293620623,-0.966208766649781,-0.8924972004479284,5.307617129104063,4
59,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.jsonFormatVisitors,jsonFormatVisitors,-0.19999999999999996,-0.07328531161916685,-0.02829902473024848,-0.9927767354596623,-0.9977584676069459,-0.9599777654252363,-0.9936209798883672,-0.9969685567256172,-0.9952448738528636,-0.9980989744148595,-0.986468200270636,-0.9985502434425129,-0.993837023510614,-0.9989009781294648,-0.996698077264992,-0.9995850002489999,-0.9961858219851605,-0.975363941769317,5.307617129104063,4
60,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.jsontype,jsontype,0.419354,0.11903522398956334,-0.22180889758308375,-0.9854909318323952,-0.9895104046887812,-0.9510839355197331,-0.9854700097457252,-0.9958026170047009,-0.9926704424993186,-0.9896139828302275,-0.9675236806495264,-0.9901659869876746,-0.9892718557406984,-0.9916474337839323,-0.9894338472479745,-0.9868196079082353,-0.9904645549629012,-0.9888017917133258,0.0,0
61,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.module,module,0.07246399999999809,-0.27407428916317356,-0.23883506969552315,-0.9886178861788618,-0.996467888350339,-0.9588660366870484,-0.9934437848852662,-0.9928347704423681,-0.9911182118302693,-0.9964491990264812,-0.9945872801082544,-0.996573302682303,-0.9931522483451267,-0.9995603912517859,-0.9964948820197608,-0.9957670025397984,-0.9962454185166423,-0.986562150055991,5.307617129104063,4
62,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.node,node,-0.195488,-0.27274065992869334,-0.23743670098070668,-0.9539712320200125,-0.9857162957464254,-0.7620900500277932,-0.9620802693364047,-0.9711058938252892,-0.962693460944362,-0.9850854250668991,-0.9079837618403248,-0.986181690994021,-0.9863044966902533,-0.9925266512803604,-0.9715018668563156,-0.9830514101691539,-0.9678178729997914,-0.9440089585666294,5.307617129104063,4
63,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.ser,ser,0.3266340000000001,-0.19690838610121886,-0.37462689326184184,-0.9352720450281427,-0.9561494160856634,-0.8532518065591995,-0.9415256489766989,-0.9652761952207071,-0.9556440621498016,-0.9469922627047841,-0.8998646820027063,-0.943246592945363,-0.935402876055695,-0.9826354544455435,-0.9497599756165706,-0.9227270463637722,-0.9577460591793557,-0.9596864501679732,0.0,0
64,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.type,type,-0.25196800000000197,-0.3644603364561966,-0.3336088025462054,-0.9646341463414634,-0.9890252245171244,-0.8943857698721512,-0.9831664747054133,-0.9728654028586722,-0.9683647817790835,-0.9873527310593677,-0.8917456021650879,-0.9870231580868283,-0.9812828121433462,-0.9912078250357182,-0.9842523684945772,-0.9808602114838731,-0.985100867129533,-0.9574468085106383,5.307617129104063,4
65,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.util,util,-0.09708799999999995,-0.36706537272137096,-0.33634029726752657,-0.9416197623514697,-0.9818833723903372,-0.793218454697054,-0.9670417294232303,-0.9549417295125842,-0.9475648908138232,-0.9790372576797801,-0.7591339648173207,-0.9784513457137136,-0.9657612417256334,-0.980437410704473,-0.9740926062330142,-0.9672482196510682,-0.9738371226794601,-0.8924972004479284,5.307617129104063,4
66,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.deser.impl,impl,-0.26153800000000005,-0.47666148839659594,-0.45125662893100904,-0.9643527204502814,-0.9889378920862262,-0.8932740411339634,-0.9829892797023124,-0.9641950511158573,-0.9612018051306902,-0.9844890842384395,-0.86468200270636,-0.9828766515692601,-0.9650764665601461,-0.9890097812946478,-0.9834395875136521,-0.9764778141133116,-0.9840877260943413,-0.910414333706607,5.307617129104063,4
67,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.deser.std,std,-0.22689000000000004,-0.554524280140954,-0.5328991793554673,-0.9275797373358349,-0.9775264544488595,-0.8465814341300723,-0.975547089572074,-0.91025443984546,-0.9099933367659084,-0.9640167338685265,-0.8213802435723951,-0.9570801091879589,-0.9431636612645514,-0.985492911308935,-0.9690127251022326,-0.9353430387941767,-0.9789028278554188,-0.8275475923852184,5.307617129104063,4
68,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.ext.jdk8,jdk8,-0.574468000000002,-0.6703467643416994,-0.6543441313640184,-0.9969981238273922,-0.999068454070419,-0.9888827126181212,-0.9982280499689908,-0.9946154783797677,-0.9943816821637338,-0.997753883783162,-0.9918809201623816,-0.997424907932855,-0.9947500570645971,-0.9993405868776789,-0.9978156511137639,-0.9977756013346392,-0.9979737179296165,-0.9708846584546472,0.0,0
69,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.jsontype.impl,impl,-0.387096,-0.40781884212775044,-0.37907209645482,-0.9807066916823014,-0.9940128766817558,-0.9577543079488605,-0.9932665898821653,-0.9836344460991366,-0.9813505164006421,-0.9925442260888517,-0.9296346414073071,-0.9921733422211183,-0.9906414060716732,-0.9942850862732169,-0.9923293794925199,-0.9894590063245962,-0.9937423641944039,-0.9574468085106383,5.307617129104063,4
70,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.ser.impl,impl,-0.21787800000000002,-0.5127794036209194,-0.4891278463490746,-0.9763914946841776,-0.9926737794079832,-0.9221789883268483,-0.9875963497829361,-0.9739359475115137,-0.9723172910924676,-0.9889328828992456,-0.986468200270636,-0.9875351350529339,-0.9790002282583885,-0.9989009781294648,-0.9874018947956618,-0.9844126093524344,-0.9889746416758545,-0.9238521836506159,5.307617129104063,4
71,com.fasterxml.jackson.core/jackson-databind,com.fasterxml.jackson.databind.ser.std,std,-0.35025399999999995,-0.5089465158676989,-0.4851088955170647,-0.9470293933708568,-0.9835620957842695,-0.8576987215119511,-0.9773190396030832,-0.9421163925825035,-0.9394478601932338,-0.975792194897502,-0.8998646820027063,-0.9723177602781911,-0.9707829262725405,-0.9918672381580393,-0.976327753930558,-0.9625670224597865,-0.9793200035757919,-0.8521836506159015,5.307617129104063,4
72,com.google.code.gson/gson,<root_package>,<root_package>,-1.0,-1.0,-0.11919516595026536,-1.0,-0.9463778874284966,-1.0,-0.9420572339860016,-1.0,-1.0,-0.9548173441340647,-1.0,-0.958849217714403,-0.9219356311344442,-0.9795581932080448,-0.9596149450102868,-0.9346790391925764,-0.9632885366071695,-1.0,0.0,0
73,com.google.code.gson/gson,com,com,-1.0,-1.0,-0.11919516595026536,-1.0,-0.9463778874284966,-1.0,-0.9420572339860016,-1.0,-1.0,-0.9548173441340647,-1.0,-0.958849217714403,-0.9219356311344442,-0.9795581932080448,-0.9596149450102868,-0.9346790391925764,-0.9632885366071695,-1.0,0.0,0
74,com.google.code.gson/gson,com.google,google,-1.0,-1.0,-0.11919516595026536,-1.0,-0.9463778874284966,-1.0,-0.9420572339860016,-1.0,-1.0,-0.9548173441340647,-1.0,-0.958849217714403,-0.9219356311344442,-0.9795581932080448,-0.9596149450102868,-0.9346790391925764,-0.9632885366071695,-1.0,0.0,0
75,com.google.code.gson/gson,com.google.gson,gson,0.816514,0.270477845784342,-0.11919516595026536,-0.9121013133208256,-0.9463778874284966,-0.7798777098387993,-0.9420572339860016,-0.9811541743291872,-0.9624738770936184,-0.9548173441340647,-0.8538565629228687,-0.958849217714403,-0.9219356311344442,-0.9795581932080448,-0.9596149450102868,-0.9346790391925764,-0.9632885366071695,-0.9328107502799552,0.0,0
76,com.google.code.gson/gson,com.google.gson.annotations,annotations,1.0,0.7257556368131448,0.8095304373544954,-0.9897748592870544,-0.9968269216773649,-0.9922178988326849,-0.9987596349782936,-0.9993004361674501,-0.9968198200926796,-0.9987286134621671,-1.0,-0.999665440794426,-1.0,-1.0,-0.9995936095095375,-1.0,-0.9998808069370363,-1.0,5.307617129104063,4
77,com.google.code.gson/gson,com.google.gson.internal,internal,-0.024390000000000023,-0.4631488998077333,-0.49865763127648444,-0.9757348342714196,-0.9864440660039105,-0.9555308504724848,-0.9883051297953398,-0.9764480176374881,-0.9744676984583699,-0.9795912189569786,-0.9377537212449256,-0.9763628852183126,-0.9550330974663319,-0.9929662600285746,-0.97744532777933,-0.9621686226988264,-0.9800947584850561,-0.8812989921612542,0.0,0
78,com.google.code.gson/gson,com.google.gson.reflect,reflect,0.538462,-0.1874755000072591,-0.14803244302408647,-0.9964352720450281,-0.9988937892086226,-0.9888827126181212,-0.9982280499689908,-0.9981238969945254,-0.9975240027864434,-0.999010134766973,-0.986468200270636,-0.9991027730395972,-0.9993152248345126,-0.9989009781294648,-0.9989840237738437,-0.9985392008764795,-0.9992848416222175,-0.9977603583426652,5.307617129104063,4
79,com.google.code.gson/gson,com.google.gson.stream,stream,0.8400000000000001,-0.21291193691498356,-0.17470366218195743,-0.9725766103814885,-0.9914899397891407,-0.9488604780433574,-0.991849029857358,-0.9848003858200531,-0.9812142229760427,-0.9924897380943732,-0.9945872801082544,-0.9927309408970749,-0.9833371376398082,-0.9995603912517859,-0.9962408879632216,-0.9863050082169951,-0.9972585595518341,-0.9910414333706606,5.307617129104063,4
80,com.google.code.gson/gson,com.google.gson.internal.bind,bind,-0.5662659999999999,-0.6657049879392628,-0.5999578097152917,-0.9869918699186991,-0.994818275766706,-0.9799888827126181,-0.9959245149286791,-0.977052186401963,-0.9784883544840537,-0.9903314080908617,-0.9837618403247632,-0.9879913521514438,-0.9730655101574983,-0.9986811737553577,-0.9897386401158212,-0.9813582111850733,-0.9898685896480824,-0.8521836506159015,0.0,0
81,com.google.code.gson/gson,com.google.gson.internal.reflect,reflect,1.0,0.13487077485310195,0.18996175689914252,-0.9972795497185741,-0.9991557865013173,-0.9966648137854364,-0.9994684149906973,-0.9992368394554002,-0.9986673531816943,-0.999467228498432,-0.9918809201623816,-0.999635026321192,-0.9990869664460169,-0.9993405868776789,-0.9996444083208453,-0.9996016002390399,-0.9997616138740725,-0.9932810750279956,0.0,0
82,com.google.code.gson/gson,com.google.gson.internal.bind.util,util,1.0,-0.23993504001924726,-0.20303857040177542,-0.9963101938711695,-0.99885497479489,-0.9944413563090606,-0.9991140249844954,-0.9978377117903005,-0.9973271345064664,-0.9989314298860595,-1.0,-0.9989659079100441,-0.9995434832230085,-1.0,-0.9995936095095375,-0.9975266014840392,-0.9997616138740725,-0.9977603583426652,0.0,0
83,com.google.guava/guava,<root_package>,<root_package>,-1.0,-1.0,-0.1182861175477875,-1.0,-0.42977744785526106,-1.0,-0.37166651900416403,-1.0,-1.0,-0.5109460326685797,-1.0,-0.5631569209401113,-0.35402876055695043,-0.862622266183097,-0.3732442660841737,-0.47826231304261224,-0.5122023898209125,-1.0,0.0,0
84,com.google.guava/guava,com,com,-1.0,-1.0,-0.1182861175477875,-1.0,-0.42977744785526106,-1.0,-0.37166651900416403,-1.0,-1.0,-0.5109460326685797,-1.0,-0.5631569209401113,-0.35402876055695043,-0.862622266183097,-0.3732442660841737,-0.47826231304261224,-0.5122023898209125,-1.0,0.0,0
85,com.google.guava/guava,com.google,google,-1.0,-1.0,-0.1182861175477875,-1.0,-0.42977744785526106,-1.0,-0.37166651900416403,-1.0,-1.0,-0.5109460326685797,-1.0,-0.5631569209401113,-0.35402876055695043,-0.862622266183097,-0.3732442660841737,-0.47826231304261224,-0.5122023898209125,-1.0,0.0,0
86,com.google.guava/guava,com.google.common,common,-1.0,-1.0,-0.11856883595047196,-1.0,-0.43076721540544083,-1.0,-0.3720209090103659,-1.0,-1.0,-0.5116634579292141,-1.0,-0.5636790360639616,-0.3558548276649167,-0.8630618749313111,-0.373701455385944,-0.47889311266413237,-0.5122023898209125,-1.0,0.0,0
